"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"CATAWBA","19522","50223","642","51","443","21","15","53","42873","87790","8705","148","9","2555","328","9384","4924","5277","49217","54762","9864","113843","1"
"CHATHAM","20907","14833","300","28","148","2","5","5","26122","45308","5749","126","10","1223","261","7346","2327","2600","25474","29552","7324","62350","1"
"CHEROKEE","3039","12547","145","8","38","3","1","4","8000","22041","239","117","2","95","31","979","281","264","11219","12027","539","23785","1"
"CHOWAN","3230","3197","42","3","32","1","1","5","3428","6555","2578","15","6","17","24","628","116","92","4320","5176","443","9939","1"
"CLAY","1290","4976","54","2","5","0","2","2","3569","9268","39","16","0","16","11","470","80","100","4511","4949","440","9900","1"
"CLEVELAND","18530","27215","393","20","245","4","5","29","21604","46824","12862","94","8","357","221","6391","1288","1195","28525","33265","6255","68045","1"
"COLUMBUS","12538","11445","119","7","59","3","1","4","12147","21993","9875","933","4","60","84","2757","617","602","15443","18197","2683","36323","1"
"CRAVEN","18544","28159","527","40","275","12","9","13","26401","51725","13263","181","8","1231","274","4865","2433","2236","31636","37383","4961","73980","1"
"CUMBERLAND","82178","49564","1660","146","1357","34","52","113","77169","83652","82817","2327","128","3467","2024","23974","13884","14085","84030","104575","23668","212273","1"
"CURRITUCK","3001","10052","196","7","99","1","1","6","9909","19938","1131","41","3","116","68","1501","474","275","10534","11216","1522","23272","1"
"DARE","6702","11058","218","15","85","3","6","3","13315","28334","514","32","1","115","65","1729","615","373","14191","15453","1761","31405","1"
"DAVIDSON","20757","58113","671","31","424","15","14","41","38796","92794","10859","248","6","942","277","10288","3448","3705","50896","57609","10357","118862","1"
"DAVIE","4477","16915","154","14","100","1","1","4","11169","27436","1899","42","0","140","85","2437","796","981","14510","16096","2229","32835","1"
"DUPLIN","9959","10392","118","10","78","4","2","7","10915","18282","7785","60","3","65","127","3376","1787","2471","13252","15407","2826","31485","1"
"DURHAM","121441","22726","1036","195","785","19","31","65","90370","112233","71017","566","47","8891","2579","30356","10979","12795","91480","116718","28470","236668","1"
"EDGECOMBE","19299","6861","109","8","141","5","5","10","8498","12071","18425","64","3","54","94","3565","660","697","13639","17762","3535","34936","1"
"FORSYTH","94048","70950","1562","158","1160","30","47","86","96671","157459","63658","512","37","3525","1478","26205","11838","14449","106980","132538","25194","264712","1"
"FRANKLIN","16563","17217","386","15","168","10","5","13","19809","34107","12161","141","6","369","191","5046","2165","2321","22560","25794","5832","54186","1"
"GASTON","39714","61759","1118","65","936","23","13","83","54382","108161","28194","317","15","1453","661","13289","6003","6763","66944","79093","12056","158093","1"
"GATES","3152","2220","32","2","22","0","1","3","2636","5074","2306","19","0","9","37","544","79","54","3512","3948","608","8068","1"
"GRAHAM","978","3184","30","0","2","1","1","2","1916","5535","9","263","1","19","5","238","44","39","2864","3033","217","6114","1"
"GRANVILLE","15094","11513","211","9","155","3","4","12","14007","22328","10780","73","4","173","183","6260","1207","1215","15985","18308","6715","41008","1"
"GREENE","4409","2675","26","2","45","3","5","3","3645","5911","3525","10","1","18","17","838","493","521","4600","5485","728","10813","1"
"GUILFORD","151836","88945","1974","232","1648","38","60","112","136232","191227","125965","985","61","10339","2655","33721","16124","15577","158144","197395","25538","381077","1"
"HALIFAX","18846","4853","96","6","111","2","5","5","10374","13250","17238","948","5","176","121","2144","416","311","14447","17721","2130","34298","1"
"HARNETT","23580","32817","745","61","531","15","19","37","31518","54819","17624","479","30","764","512","9808","5287","5997","37002","43004","9317","89323","1"
"HAYWOOD","11477","16918","318","26","143","5","10","12","18267","43224","482","133","0","161","99","2421","656","723","21251","24163","1762","47176","1"
"HENDERSON","16747","32070","595","44","252","19","5","28","39272","76942","2288","152","16","561","377","5979","2717","3201","38124","45116","5792","89032","1"
"HERTFORD","8212","1671","40","4","34","0","1","1","3540","4478","7839","91","3","41","52","848","151","107","5600","7115","788","13503","1"
"HOKE","12880","7716","290","23","167","6","6","8","13195","13023","12297","1897","21","363","224","4054","2412","2472","14271","16818","3202","34291","1"
"HYDE","1213","686","13","0","3","0","0","0","1057","2243","508","2","0","2","8","163","46","61","1315","1501","156","2972","1"
"IREDELL","26828","59520","845","45","515","10","13","42","54173","109234","15358","208","12","1652","420","10145","4962","5484","62296","69005","10690","141991","1"
"JACKSON","7933","8622","210","26","56","5","2","8","13208","23918","572","1494","9","236","176","2956","709","858","12764","14333","2973","30070","1"
"JOHNSTON","40067","59932","1141","85","903","24","28","82","59063","106317","26955","445","29","1127","601","17485","8366","10238","68883","79276","13166","161325","1"
"JONES","2223","2378","27","0","20","2","1","4","2271","4218","1838","10","2","21","26","713","98","113","2904","3319","703","6926","1"
"LEE","11976","12628","305","21","174","1","4","5","14906","25496","7190","138","9","316","257","3883","2731","3734","16676","19846","3498","40020","1"
"LENOIR","15082","10556","127","16","251","2","13","14","11058","18158","13849","52","5","90","115","3980","870","932","14595","18573","3951","37119","1"
"LINCOLN","11104","32902","382","14","201","10","1","16","23342","56746","3691","86","3","340","158","5110","1838","2281","29963","32690","5319","67972","1"
"MACON","4654","12502","189","8","36","3","2","6","11088","25955","192","66","1","118","59","1498","599","662","13209","14780","499","28488","1"
"MADISON","4666","5002","113","15","46","3","1","4","7363","15147","114","26","3","60","41","1595","227","204","7383","7990","1840","17213","1"
"MARTIN","7122","3580","58","3","38","1","2","4","5317","8498","5858","24","1","21","48","1445","230","219","6504","8202","1419","16125","1"
"MCDOWELL","5096","13757","172","10","83","3","5","9","11321","27434","800","39","1","154","125","1289","614","663","13816","15118","1522","30456","1"
"MECKLENBURG","313893","154303","5283","557","3891","61","135","223","314719","398057","235698","2046","97","24128","4980","83230","44829","48034","326600","393406","73059","793065","1"
"MITCHELL","966","6430","54","2","20","0","1","3","3594","9797","41","12","1","17","15","1091","96","134","4845","5327","898","11070","1"
"MONTGOMERY","4554","6627","70","6","49","0","6","10","5716","11816","2750","49","1","177","42","1532","671","820","7349","8304","1385","17038","1"
"MOORE","14653","32601","588","23","190","4","5","24","29658","62349","7183","380","8","701","248","4512","2365","2074","33985","39735","4026","77746","1"
"NASH","26460","19831","277","21","266","9","12","17","22074","34000","25989","362","5","364","275","5895","2077","2060","28361","34616","5990","68967","1"
"NEW HANOVER","48581","54412","1320","131","687","20","14","41","75906","136943","17586","393","17","1533","769","19169","4702","4421","73244","87231","20637","181112","1"
"NORTHAMPTON","7167","1595","31","2","35","1","0","3","3687","4928","6558","29","0","10","15","889","92","71","5345","6248","928","12521","1"
"ONSLOW","21070","48694","1559","58","526","17","8","51","51793","83603","17859","471","70","1765","742","11895","7371","7970","52877","59598","11301","123776","1"
"ORANGE","49108","13309","476","79","271","5","7","12","45961","74591","11355","226","8","5464","1079","11993","4512","4710","44304","53074","11850","109228","1"
"PAMLICO","2549","4216","48","5","24","1","3","3","3194","7818","1343","24","1","43","15","667","132","131","4477","4932","634","10043","1"
"PASQUOTANK","9718","7637","177","13","134","1","3","4","11245","16129","8960","35","3","154","140","2843","668","465","11982","14110","2840","28932","1"
"PENDER","10392","21324","412","16","163","5","1","13","18921","39453","5598","142","6","240","148","4203","1457","1543","22228","24539","4480","51247","1"
"PERQUIMANS","2579","3710","56","3","33","2","1","3","3698","7312","1737","18","2","27","18","856","115","73","4291","4907","887","10085","1"
"PERSON","8915","8604","122","10","56","2","3","9","10091","18011","6758","114","3","58","90","2151","627","635","11943","13847","2022","27812","1"
"PITT","44985","30426","665","75","530","17","23","35","43117","62815","38380","240","12","1075","624","12181","4546","3832","47372","59763","12738","119873","1"
"POLK","3408","6364","100","6","36","2","0","4","6665","14610","564","14","2","54","36","1032","273","313","7344","8640","601","16585","1"
"RANDOLPH","14075","51279","538","26","315","7","13","22","30691","77922","6021","299","9","772","230","7682","4031","4663","42461","47444","7061","96966","1"
"RICHMOND","10693","7875","103","12","112","3","2","3","8872","16076","8182","380","3","148","55","2003","828","668","11804","14064","1807","27675","1"
"ROBESON","30649","15582","226","23","370","10","12","27","26999","19727","18129","25002","47","289","431","7247","3026","2428","30586","38215","5097","73898","1"
"ROCKINGHAM","16432","25694","331","20","188","11","11","29","19947","43811","11031","103","0","217","167","5930","1404","1477","27595","32107","2961","62663","1"
"ROWAN","21300","43042","592","41","501","15","12","53","32751","70965","15038","171","7","544","308","7948","3326","3724","42153","47982","8172","98307","1"
"RUTHERFORD","8929","20639","246","17","153","3","5","13","16234","37279","3751","49","1","141","96","3949","973","997","19762","22703","3774","46239","1"
"SAMPSON","11848","15762","175","9","161","5","7","9","9902","21987","9621","526","2","98","117","3098","2429","3051","16406","19322","2150","37878","1"
"SCOTLAND","8790","4938","74","11","100","3","4","5","7426","9336","7411","1737","18","163","109","2293","284","266","8471","10720","2160","21351","1"
"STANLY","7986","22249","210","25","229","3","5","45","14848","34904","4684","81","7","439","68","4508","909","867","19119","21665","4816","45600","1"
"STOKES","4802","17849","206","18","67","6","0","9","10120","28408","1228","55","2","78","84","2753","469","533","15770","17209","98","33077","1"
"SURRY","8469","23121","214","17","97","4","3","7","15743","40106","1575","47","3","129","96","4083","1636","2217","20947","23433","3295","47675","1"
"SWAIN","2560","3198","69","11","31","3","3","4","3882","7276","93","1573","1","37","36","600","145","101","4398","4844","519","9761","1"
"TRANSYLVANIA","5431","8503","145","5","39","3","4","7","11919","23134","690","47","2","94","73","1685","331","283","11376","12984","1696","26056","1"
"TYRRELL","967","495","11","0","3","0","0","0","883","1430","632","3","0","21","4","225","44","42","1022","1105","232","2359","1"
"UNION","37590","70374","1107","75","648","15","11","44","65390","116635","18510","510","14","4388","735","26508","7954","8925","72219","80214","22821","175254","1"
"VANCE","14778","5316","105","10","96","1","6","11","7153","11161","13165","56","2","105","93","2094","800","838","11075","14379","2022","27476","1"
"WAKE","277389","172856","5366","575","3469","58","89","135","358962","494470","142377","2126","94","35980","5038","94046","44768","38123","340881","393763","84255","818899","1"
"WARREN","7394","2464","42","3","30","4","1","4","3214","5554","6008","528","3","35","39","795","194","149","5622","6709","825","13156","1"
"WASHINGTON","4332","1498","20","0","10","0","0","2","2106","3610","3625","8","1","17","14","597","96","63","3303","4082","583","7968","1"
"WATAUGA","10658","12229","306","64","111","5","5","9","20048","37635","789","48","14","371","419","3359","800","1326","18723","21539","3173","43435","1"
"WAYNE","25515","26218","414","27","537","17","18","48","21768","41133","22833","141","7","536","377","5698","3837","3570","31090","37385","6087","74562","1"
"WILKES","6179","24696","192","9","94","4","2","7","13042","38376","1526","49","0","137","98","3167","872","1035","19483","21460","3282","44225","1"
"WILSON","22845","14029","238","20","200","6","10","15","16006","26319","20573","114","2","276","132","3777","2176","2060","22089","27822","3458","53369","1"
"YADKIN","2717","14524","130","6","52","4","1","6","7693","21632","708","23","2","68","38","1813","849","1073","11129","12183","1821","25133","1"
"YANCEY","3475","5472","81","8","27","0","1","2","5162","12766","70","28","1","29","22","1152","160","173","6385","6898","945","14228","1"
